thumb,url,text,likes,comments,shares,sentiment
,https://www.facebook.com/dennisitumbi/posts/pfbid02weWePP4A2dF5C8q8gLLeWvcjyfDFdcK3x2pTwGdpVx7nF2iyRiBF5y37WEAo7Eaol,,265.0,29.0,4.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02umr9vxjW969iLENPvWL2bCcy8629Cxq5uJfeC3HpiYL77HM4phDkehMLgnGWwQWql,"Planning with Nairobi County always feels great.

Uhuru Park will host the first National event on Monday.Details to follow in the next few days

Nairobi County and the Ministry of Health will unleash solutions on that day.

After that each County will follow.

Major solutions targeting each household, practical and a bold decision by President William Samoei Ruto 

Connecting Dreams to Opportunities

#SystemYaFacts",1592.0,262.0,16.0,POS
,https://www.facebook.com/dennisitumbi/posts/10232577320483879,,317.0,35.0,1.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0xEUdudgEBckzbojnSUbP2QTRrt94Fp6hRPNFfF9pMnuqprWHmJwVnP6iccowad1al,"USA  President Joe Biden  praises President William Samoei Ruto  at the UN general Assembly.

Connecting Dreams to Opportunities.

#SystemYaFacts",570.0,112.0,25.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0TgXPspGf9tqoENKzkVD8dQsVeJwqX4pk6jU7ZUUFmvzcHYiidaCJzFKbicNSB62vl,"USA  President Joe Biden praises William Samoei Ruto at the UN general Assembly.

Connecting Dreams to Opportunities.

#SystemYaFacts",279.0,70.0,7.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02MvfhjoWMreU4B5y9zLsmJPGTS335rcAwUVxQGobkDBuCrs9iEFXE1ZLv7ictT2AJl,"President Ruto in the streets of New York, USA.

So far, the President has delivered the Tech and Creative Econony sectors for Kenya.

Very productive meetings at Apple, Google, Intel, Microsoft, Nike, Gap, Levi Strauss & Co and we also started a conversation to set up a Grammy Africa HQ in Nairobi.

Big win!",648.0,245.0,21.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0HPFhtBz84Xa4Yi9xQTNtTaPZ49CFmXdYgYskvFDaWTjbWosdprywTnT4JXUA8QZXl,,209.0,9.0,0.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0jKBnV8SWe1BMXKhAVEtpvGznq6GXWBmfzKek38aBCSbJRe315nEMfcBfcy9MWrPXl,"Multi-Media University DVC academics, Paul Mbatia says the new University finding model is working and is way cheaper. ""It takes the burden off parents and places it in Government""",201.0,13.0,1.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0RcW8B5pLsfHhi8wAwAM9bCe1Y7vgLbLB1AnM2VL42Ek2d32ncHzzEcmvmqd1cXscl,The President connecting with Silicon Valley.,517.0,131.0,10.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02aUE3yyYvewLryirbdtmXH1HLAzJNNej3aLTwFbDn2Jvyra2VkxQgoXmeqMyfRGEgl,"There are very FEW countries where Fuel has NOT increased.

Do you know them?",1845.0,1988.0,11.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid0243pwPg43v76zmuKEx2RVhxTEir525r2Yw1MKmKrwQXnz3QUBghgHzAtgRRDBQby5l,"Jairus Kipkogei is now officially a student of Multi-Media University.

Like many other extremely needy students, he was at home and did not know that President William Samoei Ruto has revolutionalized education financing in the country.

All you need to do is apply and join university. 

For vulnerable students they qualify for a Gvt sponsored 82% scholarship and 18% Helb, which leaves a Parent with no bill.

Extremely needy qualify for 70% GOK scholarship and 30% Helb and again parents have no bill.

Jairus however was a special case because he is also diffently asked and needs assertive devices.

The President bought him an electric bike as per his request to aid movements.

Asante sana Multi-Media for the warm reception 

Jairus, as your Mum sang a praise song, I knew your moment to shine and succeed had dawned.

May the Lord bless you.

Asante Radico for playing your role of connecting Dreams to opportunities!",2190.0,231.0,26.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02GzRpqqzASPpmHJmTX7hLk35D48rRgwvMhJxuYML3rumpaySR8Mu49bZTizv4vygel,"There is a Global rise of Fuel Prices.

Everywhere the story is record increase of fuel prices

Fuel pump prices are going up with shillings 15-24.

Our neighbours, Uganda and TZ, have already announced new pump prices with significant increase.

From a simple Google search, one of the reasons is the production cut of about 3.5m barrels day by the Organization of Petroleum exporting countries that has caused price increase.

There is also a scheduled maintainable of refineries globally, causing a supply gap.

Many countries in the region and the continent and beyond  for example UK have been hard hit.

Any other reason for the Global increase of Fuel prices that you know about that is affecting almost all countries?",923.0,915.0,35.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02oAdVfoNLVRFqomVaU2bxQHDLgBQiMofpXubHCd5uP2BGAKAYbmE5eguYdU7FAi1Kl,"God comfort #Libya is my prayer this morning.

 That is such a devastating tragedy.

It touches the deepest chords of our shared humanity. 

Very sad.

#PrayForLibya",811.0,159.0,7.0,NEG
,https://www.facebook.com/dennisitumbi/posts/pfbid0pcBBYpzzHPyijxhDDR3ooCqK1WeJahWHXUqgnCPvBAXudzSG1TJ3pYseLC5DZK1bl,"We found ourselves in the University of Johannesburg ( Africa Internet Academy) and we were united by our Patriotism.

We then convinced Africa and they agreed that Nairobi will host the first ever Africa Artificial Intelligence (AI) Summit in September 2024.

Asante sana Irũngũ Houghton, Suleiman Shahbal and Eunice Magoma for supporting the Kenya agenda to take over the continental New Media, emerging technologies and Innovation agenda.

The Google Team Kenya well done.

Kenya wins.

Connecting Dreams to Opportunities...

#GOKInteracts",2263.0,125.0,23.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02vU38oYUZn4ZscHgJPTvkQh3xB5F6UJ6tFrFwXjqG36MC1zHqrR2zFvBs7NwC5T4tl,"Cooking Oil Prices coming down drastically.

300 bob lower..

#SystemYaFacts

Connecting Dreams to opportunities",5078.0,2004.0,31.0,NEG
,https://www.facebook.com/dennisitumbi/posts/pfbid02r3ioMt7WttX51Ptjq8KhCNwcMHFDPjuJQrVFF2ARaUqQXuLZVvQkuN52k6Arm4Whl,"Maswali style na tone yako,

Majibu design na structure yangu...

Connecting Dreams to opportunities!

#homeofideas",4514.0,1702.0,1.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid024ZXrx2yrGgETENeSRSL5FrMFT12Dd2iSkQcGPvGx7r5RrVGAzBEaigbdgSuwaDfsl,"Artificial Intelligence 

Just read an interesting article that got me thinking.

To develop AI - Bill Gates admits that Microsoft saw a 34% water usage spike.

Google on its part says water usage rose by 20% 

Very interesting insights.

I once tried Online mining of Crypto currency and it was an interesting discovery of the amount of power needed to mine just one Bitcoin.

Water and electricity as related to Tech.

Anyway, we must focus Tech to resolve our immediate needs first....

Connecting Dreams to opportunities 

Siku njema",2646.0,328.0,14.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid023dh7E7txaxE5wBV5H7gqtquHFY5zfAVCnFnr6itThTsoa86MkT76RxtV8AtA3PAjl,"What do you know about making money online?

Share ideas, tips and links for someone to benefit in comments",2706.0,1170.0,15.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid08hgmmguKMAZeTH6BaVtkCR3muoAh73ypUvsxdN9ECjhBRjzGQ4oWiCBKVBQFGUKZl,,322.0,13.0,3.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid022TeujrhNDFG7hXZyh3JVQbZdHcB2pmVa6TAB2giVJ2KnR1SQEhfkPPfDP1t635JBl,"Makueni County launches the Business Ideas Competition - Plug Mtaani.

Governor Mutula Kilonzo Jr kicked off the competition to identify the top three County business Ideas who qualify for the National Plug Mtaani and Vijana Tu-Invest competition.

Keninvest, ICGST and Radico together with other partners will then reward the winners in December with Cash and Capital start up requirements worth Shs. 10m for the winner and various rewards for all other winners.

The competition starts at the counties.

I wish Makueni well.

Like Governor said, "" Makueni is coming to win""

Good job by Trade and Youth CECs in Makueni

Follow PLUG Mtaani Kenya for details and how to participate and to cheer your home County as the competition starts

#GOKInteracts

#PlugMtaaniMakueniChapter",721.0,34.0,11.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02ej9eWD1MhS3K3HGQE9N6GR9vPDydyKvW3CSDhuJLYfc33JbLwLc7FxgRWe1ske4Xl,"Kenya is HOME.

Very powerful campaign by President William Ruto...

1. Waive all Visa requirement for everyone visiting Kenya.

WHY?

2. Kenya is the cradle of humanity and therefore since it is home, you do not need a Visa to come home. Kenya should be Visa Free.

3. Develop the Human Evolution trail become a humanity pilgrimage. For Everyone in the world to touch and walk the path of their origin.

4. Make Kenya the hotbed of Archeological research.

5. Make Turkana the Global Capital of Humanity.

William Samoei Ruto has a powerful idea here....

What else should be done to achieve the dream of bring EVERYONE in the world home?",1231.0,277.0,10.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0UG3zQ2yUATtRV4bDyfgSwZDEPHKiQhzF7PNPByvs3VVKjECpCcygsbJaDMRfJ8QWl,John Kerry to President Ruto your leadership is palpable. You have a clear vision. We feel you.,575.0,31.0,15.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid021eusu7fpsHX2vEUF2Fw5P8wH4EetNBXeFAEnUdHNkbZHLm3G3GM1iGD9h4zeVEe6l,"Yet another year Martin Gitau 

Happy Birthday.

Interesting that you have another year and you still want to hang out with me, you have such a sense of humour.

To life and laughter. 

Strength and character

Health and Wealth.

Enjoy!",1097.0,83.0,0.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0P2tHjRq71axreWX9GLAg492J9sgfaba2pMEnWmxTnS9vy2m6iZHeTju5PGUYtScHl,"John Kerry to President William Ruto:

""I want you to know that as I listened and as you listened, I could feel this room, something is happening, this is different. I feel that this is different,"" he said.

""Mr. President (President William Ruto) I will just say to you, YOUR LEADERSHIP IS PALPABLE, YOU CAN FEEL IT."" 

Connecting Dreams To Opportunities

#systemyafacts 

#GOKInteracts

#HomeOfDreams

#ClimateChangeSummit23",3883.0,494.0,55.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid02wh8h1Uor9YDbkaAoDrusAzRsUzYTrMR67dYJYa1EpbzUUv9WyL1wJ6677ibwbKm5l,"Today, the spotlight graces President William Samoei Ruto 

From dawn's first light till midnight. Literally from 7.45am to 11pm, nonstop. 

Speeches, Panels, Bilaterals, National deals, Kenya policy launches and a Banquet in honour of continental peers.

With the  world, in rapt attention, he leads Africa's quest, in the Continents first ever Climate Change Summit.

Literally, our very best foot forward. 

With grace, WsR takes the global stage, his tale, his own, a narrative crafted over his entire public life.

In words and deeds and now in demonstration, with cameras from every capital in the world rolling for a moment.

With each step, our nation and continent's pride shines bright,

In this historic moment, forging a future with eco-light.

Today, as usual, WsR, rewrites the story and introduces a joint push for a NEW GLOBAL CLIMATE FINANCE ARCHITECTURE

🔗Connecting Dreams to Opportunities.. 

 #AfricaClimateSummit23 
#WilliamRuto 
#GOKInteracts
#SystemYaFacts
#HomeOfIdeas",1266.0,238.0,30.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid08izooMbiL6oSk7Wv7wW8o1snEsT27QxcYvruPsJApyxuBh1pRmV5ShbERC3BfwkDl,"President William Ruto is DELIBERATE and INTENTIONAL about mentorship.

This weekend I was in his class of guidance.

Lessons to last a year!",1011.0,68.0,2.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0oDLTjvrrhEKChL7rqTvyMj96RqsEVC8T6ASzhkETNchCX52DyfAiULzuUJH2FxWl,Mambo ni Tatu.....,1348.0,131.0,4.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid02dbP3XH28DLiuHRjtkzy775UTxB1TZpw2z1yuFSPWJRpEPAKkuHL9KTqLZdQwFyNl,2023. Liverpool.,4829.0,520.0,7.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid0d86ypksYAAPXbKDszLNBH2PnaEK9s1JLhdkmcon1GWBQoJRaDS6tccrHdcMrG3b4l,,349.0,27.0,7.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0eiAixqkecYqnbZeNE7SRUWCA3ZFeBksWaGqpej76e9PMkZR87s8f3zxkakPF1bugl,"President William Ruto launches  new bodabodas -  E-Boda.

Turning a Pledge made during Madaraka Day into REALITY.

1. It will retail at Shs. 160k down from 270 earlier projected.

2. Announces MPESA partnership to introduce a Standing order to allow staggered payments

3. Interest rate negotiated from 50% to a single digit.

4. Operational cost cut down by 50%. Due to battery Swaps as opposed to Fuel.

5. President announces safety enhancement of e-bikes via automatic speed control.

6. Manufacturing plant of E-Bikes to be set up within a Year!

7. Resolve to reduce carbon emissions by replacing fuel powered bikes 

#GOKInteracts

#SystemYaFacts",2026.0,497.0,26.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid025tdoD7pjhVZNe3MMJxVhgP1pYSDHLaQZF3mfSssPk31eiBJq4YhWTGDEUv9oMPJcl,#PlugMtaani a Business Ideas Competition,312.0,10.0,4.0,NEU
,https://www.facebook.com/dennisitumbi/posts/10232432200415968:319801857080690,,9320.0,1343.0,29.0,
,https://www.facebook.com/dennisitumbi/posts/10232428621766504:1517119089025453,Mambo ni Matatu....,4393.0,920.0,11.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid022YMHCa9g8X9LMqqtwyBp2GHeE178iR89NgTwRW843qEiLfqJFSA5UybtWNzfYUgUl,"The option exists, okoka ndio uende mbinguni!",796.0,133.0,26.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid031XhjjHKSKmkGbJaHJdtRcBHwVUJTmbAS2Zgx1akHuDHLMtyxVhs7VUXzRJXbEs67l,,391.0,26.0,0.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0AeW1eHBcCJUThgAhx2mBRjUkrHfzZStgdME43rLkH1u2atithxk2TzBtBkJdaUDfl,"Great chat with the Public Policy Government Relations Director for TikTok in Africa Fortune Mgwili-Sibanda.

The engagement on training, more jobs for Kenyans on the platform and moderation of content is already happening.

Tik-Tok monetization is one of the best.

Connecting Dreams to opportunities 

Also met Tik-Tok's Communication manager Keagile Makgoba.

#GokInteracts

#HomeOfDreams",732.0,37.0,2.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0AhfhkA557g9bdAmCVqQAoUKAB8P2pzGMkZxVkyen2VLkziL4gPYT98cJtByc48gvl,"Today we said Goodbye to Rose Wangari Maina.

The mother to Maina wa Limuru

She was a great mother and Grandmother.

In his tribute, Maina said a profound prayer, "" Dear Lord, if  ROSES grew in heaven, place them in my mother's arms and tell her they are from me...""

A reminder that if your Mum is alive do all what you can for her.

Rest well Mum.",1740.0,68.0,3.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid023fsmSwMMK8QkTtzZomeBE9BNsdxviDQe8xGGY37XyoUxiUe39kprjW6nF5XcM3F5l,"Mashujaa Day this year is under the banner theme - Universal Health Care.

I had a great interaction with the Kenyatta University Teaching, Referral and Research Hospital leadership as we prepare for the Mashujaa week.

There is no question that it is a premier Public Institution.

Impressive Medical Innovations and massive investments in Cancer diagnosis and treatment.

The team was even more impressed by the Wellness Centre that has top notch facilities aimed at ensuring you catch issues before they develop to full blown diseases.

You should visit the Wellness centre and experience a public Hospital at its best.

We appreciate the entire team, from the Chair, Prof. olive Mugenda to the CEO.

Well done!

Connecting Ideas to Opportunities.

#GokInteracts",587.0,57.0,5.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0hYy1cfeZXJfkHjhH1KZoNyhSiBtefHmCgnVmYbSJXdmuF4wchELc8QEpLxioUzNUl,,270.0,7.0,1.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02gJfijH7bWZp4bEoAqwHLT4rS94f5WkmyPDgej7EuixjoCtYGkGwcR4rQgZct9Brdl,BEATRICE Chepkoech and Faith Cherotich asante for the additional medals. #Budapest2023 #TeamKenya,2157.0,142.0,1.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid025fe2f11ZDzDAgjA9JZTQnVFegiuJ9Tfai82zLnxmso6zGp2BSNVeKmdu9fMxrswWl,"Mary Moraa asante for the Gold. Congratulations. Team Kenya Ladies, well done! 

You deserve a standing ovation!

 #TeamKenya #Budapest2023",2770.0,148.0,4.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0fjFX4V4iryosgksRzYaj5i1VBTkkmPMsMaDwKXUpX3HemtbphVSsQNitYLMEzeSGl,You Will Never Walk Alone!,3409.0,465.0,1.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02cQiHhxZtiT8SbrbZTbtnmPRqHYnbm1Zc1YX33p6SdrWUXvEZKvjBMX7XtaGs2iu9l,"Congratulations Harun Ngaruiya, on becoming an Archbishop.

It was great joining my friend, your son, Ngaruiya Junior 'King Of Kigooco' to witness as you rose from Bishop to Archbishop before man and God.

I wish you well as you serve and sacrifice.

Josiah Muriguh, Wakili Kamotho Adrian.",845.0,42.0,0.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0mKH2QZiwVjkH2QcZZ563UfKXSc96wKouViFJ8QnxkGJJbABxuAGQPgsp9qe2vpJMl,"Congratulations, Faith Kipyegon, for securing 5,000m Gold.  

Exceptional running, impressive fight, and a remarkable performance. 

Such a sweet DOUBLE!

Chebet, congrats for the Bronze too!

 #Budapest2023 #TeamKenya""

Side Note:

This gender admits that the Girl Child has made us proud in this Competition.

Dear Girl Child, Congratulations and Yes, You win!

We will catch up soon!",6738.0,724.0,12.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02zY9czUaD5JAKSFwzeZtuPGHfHxuUms5oqQoDKQVym9Xtg1yfTpa2sFYEQWZZs2SVl,"#PlugMtaani is a business Ideas Competition focused on ensuring that those with ideas get world class training, a platform and financing for their concepts.

Supported by KenInvest, ILO certified trainers and RADICO.

More supporters are still on-boarding.

Today, we met CECs from all counties to share details of the idea.

Glad it was wholly embraced.

Asante Cabinet Secretary Moses Kuria for the support together with CS Ababu Namwamba. June Chepkemei your effort was great.

Karol Nimu I am very proud to call you my boss at Radico. Standing Ovation.

Willis Raburu and Pablo, asante sana, together with the entire team from ICST.

To participate and for more information - https://iamradico.org/plug-mtaani/

#GOKInteracts",671.0,65.0,6.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02q3czGpxKAL7vshEzEgQEzqtTt4NUqWCFzDVjarokr7BLVztXYcTYGrqxba9rU3abl,"The National Holidays Technical Committee and the County Government of Kericho had a great meeting today as we planned for Mashujaa day.

The theme this year is UNIVERSAL  HEALTH.

PS Raymond Omollo led his colleagues in a top level planning meeting also attended by the Governor.

Interior PS also supervised Stadium, water and housing works that are underway in the county.

The Thematic focus group which I chair was also in attendance and will host a one-week expo and other activities in the county and across the Country.

Details in weeks to come.",1087.0,98.0,8.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid0pGdPTnYRwp5n6dw7Q7Uw7WKvdoVLu33Y3aEJdZTcRsnLnjJcMtafFf3x4yjcGMR1l,"Head of Presidential Escort Unit (PEU)  William Yiampoy. 

Takes the challenge too.",1202.0,96.0,3.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid02GyZ9nDwy1exmADBXM6eHXicmcppUN9T9s4FFawQhnqYNVHoqie6U74EpsgAN4Atil,,820.0,47.0,0.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0yuZkf3GyLhrq7dXrFRFcskwkN9aqcJqPpfrXfvQXfM83KcLN6UiZ26yUXFQ1UfJal,"We interacted, exchanged ideas and supported a generation today at Njoro Boys, Nakuru County.

Such a rewarding session with #TeamRadico and youths drawn from AIPCA churches.

We reminded them it is possible and that all that is needed is stubborn focus, relentless faith and a clear vision.

""..So do not throw away your confidence; it will be richly rewarded..."" Hebrews 10:35

Charles Karondo, Chipukeezy, Ngaruiya Junior 'King Of Kigooco', Carol Ushers Shujaa Humphrey",713.0,46.0,2.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid07Xkw6s6bjwcM5nn7k9vJ3wTMCByXc21gS9Me4Y4Q19AuDzXxHU6ukWHmbi39biC4l,"Loise Mwendwa was with us in almost every location during campaigns.

Alijituma.

She sold to us branded jackets and caps at every place.

So significant was her role that during the Manifesto Launch, we gave her a special Vendor accreditation to sell her merchandise right inside the auditorium.

Quality. Passion and finesse.

Unfortunately, she got an accident and she could no longer hustle for herself as her life changed completely.

#TeamRadico today spent time in her Kitengela home, shared memories of the journey, laughed and at times she broke into tears.

Loise also taught us a lesson on Friendship.

Her friend, Mary, on recieving news of her packed her things from Eldoret and moved to Kitengela, to nurse her friend.

A story of true friendship.

Asante sana President William Samoei Ruto and DP H.E. Rigathi Gachagua, EGH for taking up the issue and ensuring that a loyal and passionate Soldier got her hope restored.

Nyandarua Senator Kaba Methu Senator Nyandarua, is also a member of #TeamRadico

We wish Loise a quick recovery!",2168.0,295.0,6.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0HJzfxHYurXGhSvnqSNZcuMWUmTpCXEZokAfX8GLgzLQxFfgUDRundPHCntM3PhPal,Guide-In-Chief....,1613.0,87.0,13.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid02VS68R5Gu76rw5cpALh7ZuATSCU1m1jM22Zz9wSNxJd4UR52KciiKhz1JRvAtJLGLl,"President William Samoei Ruto : He is protecting his territory?

Farm manager: Yes, he is protecting his territory

Farm conversations....",1103.0,117.0,19.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid035QtrWRDpThU8NoDZwQZApMWC624MpQvRGaHA6L1FFkQi1gqrQwYhG1yaiMVhu9AKl,"President William Samoei Ruto interacting with his herd in Kilgoris, Narok County, earlier today before church.

 #SystemYaFacts...

1. Kenya has the THIRD biggest Livestock herd in Africa.

2. Kenyans buy about 15.2. Shoes every year. Only 3.3m are produced in Kenya.

3. The President has already approved a revolutionary Leather Value Chain plan that will reverse how we treat our hides and skin and introduce a value addition plan.

4. School Children will be the first beneficiaries of the new plan.

Details of the implementation as it unfolds.",2485.0,353.0,38.0,
,https://www.facebook.com/dennisitumbi/posts/10232351381515546:654534190000195,#SystemYaFacts,5398.0,426.0,4.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid0MfbeP4FdAu3yawm8SzFnui6U6ymFXmNh8duwfD6kTBzmeKpy7KEzrbkErPborGSvl,"Education is our equalizer.

In the midst of exams today, I found time to join Hon Wakili Edward Muriu in Gatanga.

He issued cheques to hundreds of Gatanga students joining Tertiary institutions.

Government has a new Funding model that takes the burden off the shoulders of parents of Hustlers.

Vulnerable

Govt - 82%

HELB - 18%

Parents- 0%

Extremely Needy

Govt - 70%

HELB - 30%

Parents - 0%

Needy

Govt - 40%

HELB - 53%

Parents- 7%

Less Needy

Govt - 38%

Helb - 55%

Parents - 7%

We also got a chance to sing happy birthday to the new Athi Water Chair and friend Charles Karondo 

#GOKInteracts

#SystemYaFacts",1054.0,126.0,7.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid021GXNRZx2ZA1vi4UnPPFxhs8JRV1pNuEpJ9ER5TWvnbNULGpcoiQYMwWWnjwp1ezDl,,308.0,29.0,5.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0t5n6CxEx46wE9nmbRZVZPnB1D9KdXiSYB6mb1dECZBCwkYL1VkuLMVGkVf6DAumrl,"DP H.E. Rigathi Gachagua, EGH tells off Raila Odinga and defends USA ambassador Meg Whitman saying she spoke facts about the 2022 elections. Gachagua also dismissed Raila over claims that he can transfer an ambassador telling him that he cannot even transfer an Assistant chief",809.0,118.0,20.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid0374EbhM74vphzN5XH8jXw5gmPxiSed9z2bsg8gmF5vbQT8cTzo3FwwH4N4DXU9Nfdl,"AIPCA Young people make a great team.

We had such a stimulating engagement at Kairi high school, Gatundu North.

I enjoyed and the curiosity on digital remote jobs is confirmation that the focus on building the Digital Super-Highway is timely.",1503.0,103.0,6.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02AmGfud5UKb9jBBQJDPw3w4fAt9PJ7S4DiHWm3yGct2piWc3jsmBf5bb2AF9fgsGhl,#SystemYaFacts,616.0,77.0,17.0,NEU
,https://www.facebook.com/dennisitumbi/posts/pfbid036EjEBBo76DSdTYng7w7GeiToUzoSh9BjLQiHZyZAqPsqar2Dskhe9wZmoxxJsmg3l,"USA ambassador - Kenya, Meg Whitman endorses Kenya as the leading investment destination for Americans. 

Says leading brands like Tommy Hilfiger  and others have hailed Kenya labour as top-notch. 

In her presentation at #DevolutionConference2023, she also endorsed the Finance Act 2023 as a key plug for investor friendly taxation.

She also endorsed the leadership of President William Samoei Ruto since he took office, urging him to step into year two with the same energy and focus so as to double investments and change Kenya.

 "" In the last 12 months, there has been major investments in Kenya"" - Whitman, is re-defining  diplomacy. 

Firm focus on development, a refreshing diplomat in office. ""Kenya - USA, bilateral trade agreement will be a model for other African countries, when we sign it before the end of the year.""",1362.0,259.0,20.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid02dr3FMMnqDrRe17DKMfVmuesZfov6UZ4eyTw1UmkN9Afv2AZWscQbgijGciMGFTzrl,"Asante Gatanga for the invite.

I agree with MP Hon Wakili Edward Muriu that Education is an equalizer.

#GOKInteracts",488.0,36.0,6.0,POS
,https://www.facebook.com/dennisitumbi/posts/pfbid02Qn8285a2B7mxL5ozuVXKdB5j6ECZrs4GiszHwabjimNw2UcdvFLVh8gNK6xLUPLal,"#SystemYaFacts

The Central Bank Agriculture Sector Survey has confirmed that the prices of almost all key food items has come down.

2. Hustler Fund has become a key source for financing farmers and is almost catching up with age-old credit systems like Fuliza.

3. Prices of Beans and other cereals also coming down.

4. CBK says prices are going to come down even further in August.

5. Prices of Animal.products also coming down.

6. All the results as access to fertilizer went up from below 20% in the Handshake era to 49% in July 2023.

The BOLD decision by President William Samoei Ruto to invest in Production, is paying off. The courage to offer Hustler Fund is helping thousands of farmers and consequently the economic impact is showing in the data.

Once again, the data supports the decision to withdraw the subsidy on Consumption.

#SystemYaFacts",937.0,384.0,21.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0uFAJqEYzhXEdXxbxFTpUFkioxyyKtCPwtPuZK6AzeBDEBxzYyTZYoVsgFn1hPLJVl,"President William Samoei Ruto was clear there will be no SUBSIDY on Consumption.
 
In Brief... here #SystemYaFacts..

The fact that pump prices have not changed today is consistent with the policy pronouncements of the Kenya Kwanza Administration.

1. What has been applied is stabilization not a subsidy. 

2. The Petroleum Development Levy (PDL)  was put in place to amongst other things cushion Kenyans from spikes in Petroleum Pump Prices.

The PDL is a fund for a rainy day such as this one. 

2. THE GOVERNMENT has not applied any EXCHEQUER funding which would be a SUBSIDY, but simply given back to Kenyans their money which we have collected from them in the past in the form of a levy.

3.  It is within the funds that have been collected and does not need any exchequer support as was the norm in the previous administration.

4. The Handshake regime  employed exchequer funds which made it a subsidy. The aim was singular to remain populist while avoiding the hard decisions of investing in Production. Even worse they did not pay for it, they left that burden to President Ruto to sort. Such was the don't care attitude!

5. Therefore the compensation is in the form of a stabilization fund anchored in law, it is not a subsidy.

Repeating a lie does not change the FACTS!

6.  If you look at the Kenya Kwanza manifesto - we committed to ring fencing the fund to cushion  pump Prices in a day like today.

Read the PLAN again and understand! 

Lakini of course, we know,  you would want us to sink to the low that was Handshake regime, but it will NOT happen, we are focused on investing in PRODUCTION!

#SystemYaFacts",1412.0,531.0,28.0,
,https://www.facebook.com/dennisitumbi/posts/pfbid0r4pBDtvKmnoRaRMWJ6HaeHqA8Km1ivDn4VR6a2kYF71WiJ8ZPdUx69f4Tiqrgj8Ul,"President Ruto currently chairing a Climate Change Zoom Meeting to plan for the upcoming Africa Climate Change Summit.

He is chairing from the Eldoret State Lodge.",1990.0,240.0,27.0,NEU
